selected_skills_count,total_questions,total_correct,accuracy_pct,avg_time_sec,overall_score,math_score,logic_score,aptitude_score,problem_score,target_score
4,20,13,65.0,41.31,63.75,51.0,66.6,69.9,60.15,66.6
4,20,13,65.0,29.08,66.5,98.0,53.4,46.9,87.2,68.8
4,20,12,60.0,30.99,62.25,64.0,59.0,69.9,65.2,62.8
4,20,13,65.0,40.19,66.25,21.0,87.2,86.0,58.15,68.6
4,20,13,65.0,29.75,65.0,64.0,68.8,66.7,74.75,67.6
4,20,15,75.0,32.69,76.25,55.0,75.6,84.6,74.25,76.6
4,20,15,75.0,36.81,73.75,29.0,84.0,84.8,69.55,74.6
4,20,8,40.0,47.99,42.25,65.0,35.2,30.3,52.9,43.8
4,20,13,65.0,38.31,63.75,33.0,76.4,65.4,71.15,66.6
4,20,10,50.0,48.17,48.5,39.0,50.2,47.1,50.45,48.8
4,20,15,75.0,24.8,76.0,85.0,57.8,58.9,94.15,76.4
4,20,8,40.0,47.88,42.5,75.0,34.2,46.2,40.0,44.0
4,20,14,70.0,34.38,72.5,79.0,68.6,73.9,74.05,73.6
4,20,13,65.0,32.52,65.5,39.0,77.2,87.2,58.55,68.0
4,20,8,40.0,43.89,40.25,36.0,50.4,66.0,28.8,42.2
4,20,11,55.0,36.58,56.5,24.0,74.4,89.8,42.3,58.2
4,20,14,70.0,39.62,67.5,32.0,88.8,89.8,57.1,69.6
4,20,12,60.0,42.77,60.5,54.0,70.2,64.1,60.6,61.4
4,20,12,60.0,43.34,59.25,32.0,78.0,86.3,44.05,60.4
4,20,10,50.0,47.16,50.75,33.0,65.2,66.7,42.8,53.6
4,20,17,85.0,20.52,85.5,81.0,87.4,93.5,89.85,86.4
4,20,14,70.0,37.94,71.25,59.0,82.8,90.7,59.5,72.6
4,20,14,70.0,28.17,68.5,63.0,76.8,80.5,71.5,70.4
4,20,10,50.0,44.05,51.0,19.0,68.2,71.5,44.75,53.8
4,20,11,55.0,42.14,55.25,43.0,69.2,61.0,59.05,57.2
4,20,8,40.0,40.1,42.0,48.0,37.6,46.9,46.65,43.6
4,20,12,60.0,42.66,60.75,34.0,70.8,82.7,47.15,61.6
4,20,14,70.0,37.6,72.0,88.0,66.4,52.7,85.15,73.2
4,20,14,70.0,27.39,70.25,59.0,83.2,87.5,70.6,71.8
4,20,12,60.0,42.21,61.75,48.0,57.0,84.1,43.2,62.4
4,20,16,80.0,29.99,82.25,75.0,78.2,88.1,80.75,83.8
4,20,14,70.0,34.38,72.5,60.0,80.0,80.4,72.8,73.6
4,20,10,50.0,40.17,48.5,53.0,35.0,30.5,64.85,48.8
4,20,10,50.0,37.29,48.25,37.0,50.4,49.8,58.05,48.6
4,20,11,55.0,45.14,55.25,78.0,51.0,54.8,53.55,57.2
4,20,14,70.0,34.71,71.75,50.0,89.8,87.9,68.8,73.0
4,20,11,55.0,41.69,56.25,56.0,66.8,44.8,72.3,58.0
4,20,10,50.0,45.17,48.5,40.0,56.0,45.0,57.7,48.8
4,20,11,55.0,33.58,56.5,51.0,52.0,47.5,72.6,58.2
4,20,10,50.0,44.05,51.0,25.0,54.0,42.1,63.9,53.8
4,20,9,45.0,38.64,45.25,14.0,59.2,58.4,49.9,46.2
4,20,13,65.0,37.19,66.25,56.0,67.8,73.9,65.0,68.6
4,20,13,65.0,32.41,65.75,34.0,71.4,70.4,70.85,68.2
4,20,13,65.0,29.97,64.5,87.0,56.4,77.0,61.45,67.2
4,20,9,45.0,45.96,46.75,29.0,70.8,72.5,37.7,47.4
4,20,14,70.0,35.05,71.0,30.0,92.8,81.4,74.4,72.4
4,20,12,60.0,34.66,60.75,86.0,55.8,43.5,78.1,61.6
4,20,14,70.0,30.5,70.0,64.0,63.6,54.5,86.75,71.6
4,20,10,50.0,43.49,52.25,48.0,62.2,38.2,70.35,54.8
4,20,12,60.0,39.44,61.25,71.0,46.2,52.4,67.7,62.0
4,20,11,55.0,42.7,54.0,29.0,70.0,68.2,52.15,56.2
4,20,13,65.0,31.85,67.0,51.0,67.4,71.5,70.15,69.2
4,20,6,30.0,52.83,31.5,24.0,34.8,38.5,31.15,32.2
4,20,16,80.0,31.56,78.75,68.0,87.4,75.7,88.0,78.6
4,20,13,65.0,37.75,65.0,70.0,80.2,74.2,65.75,67.6
4,20,16,80.0,22.44,81.25,100.0,73.8,82.7,87.3,83.0
4,20,13,65.0,39.85,67.0,70.0,68.2,56.7,75.4,69.2
4,20,15,75.0,32.69,76.25,70.0,86.6,84.6,76.75,76.6
4,20,17,85.0,29.2,84.0,83.0,92.8,91.3,84.7,85.2
4,20,13,65.0,37.86,64.75,34.0,60.8,67.8,66.4,67.4
4,20,10,50.0,40.17,48.5,40.0,54.0,77.1,33.65,48.8
4,20,10,50.0,38.83,51.5,29.0,57.2,66.3,48.2,54.2
4,20,15,75.0,26.04,73.25,93.0,70.4,68.4,85.55,74.2
4,20,13,65.0,30.76,62.75,56.0,59.4,67.5,68.3,65.8
4,20,14,70.0,35.39,70.25,70.0,74.6,72.8,73.45,71.8
4,20,16,80.0,23.34,79.25,89.0,92.2,73.2,97.3,79.0
4,20,13,65.0,29.52,65.5,33.0,86.6,82.8,68.9,68.0
4,20,10,50.0,44.27,50.5,43.0,56.8,42.5,62.9,53.4
4,20,15,75.0,33.02,75.5,56.0,84.4,95.5,66.85,76.0
4,20,17,85.0,20.19,86.25,97.0,77.4,73.3,100.0,87.0
4,20,13,65.0,37.75,65.0,53.0,69.4,56.8,77.2,67.6
4,20,14,70.0,38.27,70.5,80.0,70.4,70.7,69.95,72.0
4,20,11,55.0,41.58,56.5,96.0,31.8,29.6,73.45,58.2
4,20,15,75.0,28.14,75.25,77.0,81.2,74.3,83.6,75.8
4,20,8,40.0,48.66,40.75,26.0,49.8,43.7,45.5,42.6
4,20,11,55.0,34.14,55.25,37.0,54.4,65.4,57.65,57.2
4,20,12,60.0,43.56,58.75,67.0,66.8,70.0,51.75,60.0
4,20,14,70.0,31.4,68.0,79.0,69.6,78.8,65.45,70.0
4,20,10,50.0,46.6,52.0,24.0,60.4,60.9,48.35,54.6
4,20,14,70.0,31.29,68.25,80.0,71.6,84.1,62.15,70.2
4,20,7,35.0,50.8,36.0,8.0,39.8,40.7,38.4,35.8
4,20,11,55.0,44.69,56.25,38.0,68.6,82.0,39.95,58.0
4,20,11,55.0,42.7,54.0,50.0,41.8,58.4,51.25,56.2
4,20,11,55.0,42.81,53.75,89.0,54.4,31.0,74.65,56.0
4,20,13,65.0,33.2,64.0,49.0,65.4,76.8,60.8,66.8
4,20,10,50.0,45.51,47.75,29.0,74.4,77.8,36.05,48.2
4,20,18,90.0,30.06,88.75,96.0,80.2,79.6,93.35,89.0
4,20,15,75.0,33.81,73.75,71.0,71.8,90.7,63.85,74.6
4,20,12,60.0,39.1,62.0,41.0,60.6,70.2,59.9,62.6
4,20,13,65.0,37.86,64.75,44.0,74.0,90.6,51.6,67.4
4,20,13,65.0,32.75,65.0,72.0,65.6,78.6,60.1,67.6
4,20,17,85.0,19.85,87.0,85.0,83.6,94.4,90.25,87.6
4,20,12,60.0,31.77,60.5,40.0,66.0,60.4,72.9,61.4
4,20,14,70.0,39.06,68.75,53.0,62.2,76.9,61.05,70.6
4,20,12,60.0,32.34,59.25,73.0,51.4,55.7,69.35,60.4
4,20,12,60.0,34.33,61.5,11.0,79.0,85.2,55.5,62.2
4,20,10,50.0,40.51,47.75,37.0,53.2,62.4,44.05,48.2
4,20,10,50.0,44.5,50.0,0.0,62.8,82.6,33.6,53.0
4,20,15,75.0,33.36,74.75,76.0,68.0,63.5,85.75,75.4
4,20,14,70.0,26.94,71.25,100.0,56.6,66.6,79.75,72.6
4,20,12,60.0,31.21,61.75,93.0,50.4,47.5,78.7,62.4
4,20,18,90.0,25.82,91.5,99.0,88.4,92.0,93.95,91.2
4,20,13,65.0,37.75,65.0,37.0,80.8,91.3,53.6,67.6
4,20,10,50.0,39.16,50.75,94.0,31.4,23.6,71.25,53.6
4,20,15,75.0,25.92,73.5,53.0,79.2,94.5,69.2,74.4
4,20,14,70.0,35.61,69.75,23.0,80.8,75.7,73.9,71.4
4,20,15,75.0,34.26,72.75,56.0,75.6,73.3,77.75,73.8
4,20,13,65.0,30.42,63.5,40.0,65.8,73.5,67.1,66.4
4,20,13,65.0,38.2,64.0,45.0,60.8,73.8,60.05,66.8
4,20,15,75.0,32.46,76.75,52.0,92.4,83.7,80.55,77.0
4,20,17,85.0,32.31,83.75,100.0,84.8,83.4,83.7,85.0
4,20,16,80.0,31.0,80.0,73.0,89.2,82.0,85.25,82.0
4,20,12,60.0,40.34,59.25,44.0,66.6,87.0,43.85,60.4
4,20,15,75.0,25.59,74.25,29.0,83.0,85.3,79.65,75.0
4,20,15,75.0,24.46,76.75,79.0,60.0,54.0,100.0,77.0
4,20,8,40.0,48.1,42.0,48.0,51.8,40.5,49.7,43.6
4,20,14,70.0,34.38,72.5,77.0,84.0,68.9,82.4,73.6
4,20,17,85.0,32.09,84.25,62.0,97.2,91.2,83.2,85.4
4,20,13,65.0,32.64,65.25,21.0,73.4,70.5,71.05,67.8
4,20,14,70.0,35.61,69.75,51.0,64.2,73.8,69.7,71.4
4,20,17,85.0,21.2,84.0,100.0,89.0,78.0,99.55,85.2
4,20,13,65.0,37.75,65.0,59.0,60.0,76.5,58.7,67.6
4,20,14,70.0,38.05,71.0,78.0,83.6,68.8,76.0,72.4
4,20,10,50.0,36.84,49.25,25.0,75.0,60.8,58.2,49.4
4,20,15,75.0,33.92,73.5,58.0,77.6,80.6,73.6,74.4
4,20,15,75.0,37.15,73.0,88.0,57.2,82.9,60.15,74.0
4,20,11,55.0,45.25,55.0,51.0,56.2,55.3,55.25,57.0
4,20,9,45.0,46.52,45.5,26.0,53.4,58.6,42.05,46.4
4,20,13,65.0,30.31,63.75,41.0,80.6,86.2,61.5,66.6
4,20,11,55.0,42.14,55.25,37.0,67.2,71.1,50.7,57.2
4,20,12,60.0,40.0,60.0,56.0,78.0,69.8,61.4,61.0
4,20,14,70.0,26.49,72.25,86.0,73.8,67.6,85.85,73.4
4,20,10,50.0,48.62,47.5,64.0,49.8,43.8,50.45,48.0
4,20,14,70.0,38.05,71.0,61.0,86.8,76.6,71.35,72.4
4,20,14,70.0,27.72,69.5,59.0,71.4,84.4,68.6,71.2
4,20,11,55.0,42.25,55.0,11.0,80.4,87.4,42.05,57.0
4,20,11,55.0,46.26,52.75,41.0,51.8,58.9,48.05,55.2
4,20,14,70.0,36.17,68.5,46.0,72.4,65.1,77.15,70.4
4,20,10,50.0,45.06,48.75,17.0,62.4,72.9,38.6,49.0
4,20,14,70.0,31.51,67.75,28.0,82.0,96.4,56.5,69.8
4,20,13,65.0,40.64,65.25,32.0,79.0,74.9,62.7,67.8
4,20,12,60.0,34.33,61.5,64.0,73.4,54.8,76.05,62.2
4,20,9,45.0,46.41,45.75,10.0,47.2,40.3,55.85,46.6
4,20,12,60.0,43.9,58.0,44.0,84.0,78.4,49.6,59.4
4,20,10,50.0,46.49,52.25,72.0,66.2,58.6,50.35,54.8
4,20,12,60.0,40.9,58.0,38.0,74.8,80.3,49.75,59.4
4,20,13,65.0,38.2,64.0,14.0,74.2,82.4,58.15,66.8
4,20,14,70.0,38.16,70.75,83.0,60.6,54.5,80.35,72.2
4,20,6,30.0,52.83,31.5,7.0,39.6,38.3,33.3,32.2
4,20,13,65.0,40.41,65.75,59.0,78.0,87.7,52.0,68.2
4,20,14,70.0,27.72,69.5,49.0,88.0,87.7,71.0,71.2
4,20,15,75.0,28.36,74.75,80.0,71.0,93.2,64.85,75.4
4,20,16,80.0,34.9,78.0,100.0,65.6,72.2,78.3,78.0
4,20,12,60.0,31.21,61.75,80.0,49.4,56.4,71.85,62.4
4,20,10,50.0,37.62,47.5,39.0,53.6,49.3,58.1,48.0
4,20,14,70.0,36.62,67.5,56.0,66.4,67.1,71.95,69.6
4,20,15,75.0,33.14,75.25,75.0,69.8,79.2,74.6,75.8
4,20,15,75.0,25.92,73.5,100.0,82.6,80.4,79.55,74.4
4,20,13,65.0,30.54,63.25,58.0,66.2,67.5,70.9,66.2
4,20,10,50.0,45.17,48.5,39.0,43.4,28.4,67.4,48.8
4,20,14,70.0,35.72,69.5,42.0,86.4,82.5,68.95,71.2
4,20,15,75.0,36.36,74.75,78.0,77.4,68.6,80.25,75.4
4,20,13,65.0,37.08,66.5,90.0,58.0,58.6,73.5,68.8
4,20,10,50.0,43.94,51.25,48.0,49.0,60.5,47.4,54.0
4,20,10,50.0,47.05,51.0,25.0,63.4,63.1,45.85,53.8
4,20,15,75.0,32.46,76.75,76.0,81.4,89.0,72.35,77.0
4,20,15,75.0,35.24,77.25,32.0,100.0,93.1,72.75,77.4
4,20,10,50.0,45.17,48.5,18.0,53.4,59.5,46.3,48.8
4,20,12,60.0,43.9,58.0,45.0,59.4,61.7,55.95,59.4
4,20,15,75.0,32.35,77.0,68.0,88.0,82.5,80.05,77.2
4,20,12,60.0,33.88,62.5,69.0,79.2,66.3,69.9,65.6
4,20,9,45.0,46.97,44.5,15.0,56.4,69.5,33.1,45.6
4,20,12,60.0,32.22,59.5,39.0,69.8,72.8,62.6,60.6
4,20,14,70.0,35.61,69.75,57.0,64.4,71.0,71.75,71.4
4,20,11,55.0,33.69,56.25,65.0,49.0,56.3,63.85,58.0
4,20,8,40.0,41.67,38.5,44.0,27.2,27.9,53.55,40.8
4,20,16,80.0,24.01,77.75,38.0,87.4,83.5,87.4,77.8
4,20,14,70.0,37.71,71.75,83.0,58.8,73.2,66.55,73.0
4,20,14,70.0,39.17,68.5,63.0,67.0,58.1,76.55,70.4
4,20,17,85.0,29.31,83.75,52.0,99.2,95.5,83.95,85.0
4,20,12,60.0,31.89,60.25,37.0,69.6,71.9,64.5,61.2
4,20,11,55.0,46.04,53.25,47.0,58.4,55.3,53.3,55.6
4,20,9,45.0,49.64,45.25,15.0,51.8,59.4,37.0,46.2
4,20,11,55.0,42.36,54.75,65.0,42.8,29.4,75.15,56.8
4,20,11,55.0,37.92,53.5,69.0,57.0,52.6,60.6,55.8
4,20,15,75.0,27.35,77.0,65.0,77.8,74.9,85.35,77.2
4,20,15,75.0,33.92,73.5,58.0,75.8,84.5,70.0,74.4
4,20,11,55.0,36.24,57.25,24.0,74.6,59.1,67.9,58.8
4,20,18,90.0,26.95,89.0,73.0,92.8,90.1,93.8,89.2
4,20,12,60.0,40.0,60.0,58.0,75.0,74.0,57.15,61.0
4,20,13,65.0,40.97,64.5,55.0,77.6,87.7,50.1,67.2
4,20,15,75.0,29.04,73.25,42.0,85.2,91.3,69.45,74.2
4,20,17,85.0,21.31,83.75,95.0,85.4,78.5,97.95,85.0
4,20,10,50.0,43.83,51.5,38.0,56.6,59.8,50.85,54.2
4,20,12,60.0,39.33,61.5,54.0,77.2,57.5,73.35,62.2
4,20,15,75.0,29.15,73.0,54.0,90.4,88.6,72.2,74.0
4,20,17,85.0,24.09,84.25,75.0,83.2,87.6,87.65,85.4
4,20,15,75.0,25.02,75.5,59.0,78.2,84.8,79.5,76.0
4,20,12,60.0,40.22,59.5,67.0,65.2,53.4,69.65,60.6
4,20,13,65.0,36.85,67.0,60.0,76.2,60.5,79.0,69.2
4,20,11,55.0,44.35,57.0,31.0,65.6,66.0,53.25,58.6
4,20,12,60.0,39.44,61.25,60.0,54.6,56.2,67.45,62.0
4,20,13,65.0,29.97,64.5,71.0,70.2,75.7,66.95,67.2
4,20,12,60.0,40.0,60.0,38.0,79.0,82.1,52.6,61.0
4,20,15,75.0,33.81,73.75,65.0,79.6,65.4,86.35,74.6
4,20,14,70.0,36.06,68.75,65.0,69.8,65.9,75.45,70.6
4,20,12,60.0,32.34,59.25,18.0,81.4,87.1,54.9,60.4
4,20,13,65.0,41.31,63.75,60.0,58.0,72.8,55.1,66.6
4,20,15,75.0,37.15,73.0,44.0,84.8,80.5,71.45,74.0
4,20,13,65.0,30.09,64.25,27.0,75.6,93.9,55.3,67.0
4,20,8,40.0,41.0,40.0,25.0,39.4,47.5,44.45,42.0
4,20,12,60.0,40.11,59.75,30.0,66.6,61.2,65.65,60.8
4,20,13,65.0,38.65,63.0,47.0,67.2,62.1,69.5,66.0
4,20,15,75.0,25.48,74.5,62.0,72.6,85.2,75.95,75.2
4,20,14,70.0,38.27,70.5,53.0,76.8,72.3,71.5,72.0
4,20,15,75.0,35.69,76.25,65.0,91.6,88.3,71.4,76.6
4,20,12,60.0,35.9,58.0,42.0,76.4,84.7,48.55,59.4
4,20,13,65.0,36.85,67.0,76.0,47.8,58.3,72.2,69.2
4,20,11,55.0,46.15,53.0,27.0,76.6,49.9,63.05,55.4
4,20,9,45.0,46.64,45.25,41.0,53.0,55.8,43.2,46.2
4,20,11,55.0,42.92,53.5,25.0,75.2,83.6,40.75,55.8
4,20,9,45.0,49.52,45.5,26.0,54.2,66.5,32.0,46.4
4,20,17,85.0,28.07,86.5,97.0,89.8,77.9,97.85,87.2
4,20,13,65.0,31.96,66.75,63.0,76.8,71.6,71.85,69.0
4,20,12,60.0,39.66,60.75,70.0,48.0,66.9,55.95,61.6
4,20,12,60.0,39.77,60.5,35.0,72.6,71.4,60.2,61.4
4,20,11,55.0,36.58,56.5,48.0,59.6,63.1,58.45,58.2
4,20,11,55.0,41.8,56.0,10.0,76.4,91.9,38.95,57.8
4,20,13,65.0,33.09,64.25,27.0,72.0,89.8,53.55,67.0
4,20,12,60.0,42.44,61.25,85.0,59.2,59.7,61.0,62.0
4,20,10,50.0,43.83,51.5,87.0,43.4,43.1,58.55,54.2
4,20,11,55.0,42.02,55.5,52.0,65.6,64.7,55.15,57.4
4,20,13,65.0,38.54,63.25,55.0,71.0,73.3,61.75,66.2
4,20,9,45.0,38.08,46.5,22.0,51.8,48.6,57.25,47.2
4,20,13,65.0,37.41,65.75,88.0,61.0,58.6,73.25,68.2
4,20,9,45.0,49.41,45.75,31.0,51.6,59.6,36.95,46.6
4,20,14,70.0,34.6,72.0,63.0,78.4,71.6,78.45,73.2
4,20,14,70.0,27.72,69.5,42.0,79.0,66.8,85.35,71.2
4,20,16,80.0,34.0,80.0,45.0,94.8,96.4,72.45,82.0
4,20,12,60.0,39.89,60.25,69.0,68.4,49.6,74.65,61.2
4,20,12,60.0,44.12,57.5,16.0,65.0,80.9,42.6,59.0
4,20,14,70.0,28.17,68.5,32.0,82.8,85.3,70.55,70.4
4,20,15,75.0,28.92,73.5,91.0,72.6,87.2,67.7,74.4
4,20,11,55.0,42.47,54.5,40.0,58.2,54.8,59.85,56.6
4,20,14,70.0,28.06,68.75,51.0,75.0,84.9,68.35,70.6
4,20,12,60.0,31.89,60.25,31.0,84.8,84.4,59.05,61.2
4,20,9,45.0,47.65,43.0,22.0,38.2,30.8,56.15,44.4
4,20,15,75.0,33.7,74.0,78.0,81.2,70.8,82.4,74.8
4,20,7,35.0,54.14,35.25,36.0,23.0,38.9,28.9,35.2
4,20,14,70.0,27.16,70.75,84.0,74.0,63.7,86.75,72.2
4,20,14,70.0,28.29,68.25,91.0,69.6,87.4,62.55,70.2
4,20,9,45.0,50.09,44.25,35.0,44.4,62.0,30.55,45.4
4,20,12,60.0,43.79,58.25,48.0,66.2,71.3,50.5,59.6
4,20,13,65.0,37.75,65.0,54.0,65.0,64.9,69.5,67.6
4,20,14,70.0,38.61,69.75,23.0,83.2,75.6,70.65,71.4
4,20,11,55.0,44.24,57.25,23.0,61.6,71.7,48.3,58.8
4,20,14,70.0,39.17,68.5,100.0,66.0,52.0,79.7,70.4
4,20,13,65.0,29.52,65.5,68.0,69.0,87.2,59.15,68.0
4,20,12,60.0,42.77,60.5,68.0,71.6,61.4,62.6,61.4
4,20,12,60.0,40.45,59.0,45.0,59.8,79.6,47.4,60.2
4,20,11,55.0,41.91,55.75,78.0,40.4,40.4,66.8,57.6
4,20,11,55.0,33.58,56.5,43.0,75.4,53.6,74.6,58.2
4,20,11,55.0,33.58,56.5,58.0,51.6,33.8,83.1,58.2
4,20,16,80.0,35.12,77.5,85.0,73.8,75.9,77.45,77.6
4,20,10,50.0,36.16,50.75,73.0,59.4,42.9,68.55,53.6
4,20,14,70.0,36.4,68.0,59.0,77.2,80.8,64.75,70.0
4,20,15,75.0,33.02,75.5,93.0,52.4,60.8,84.05,76.0
4,20,13,65.0,37.86,64.75,84.0,47.8,60.0,67.05,67.4
4,20,12,60.0,39.89,60.25,72.0,49.0,64.1,57.6,61.2
4,20,13,65.0,29.75,65.0,39.0,83.4,65.8,80.5,67.6
4,20,15,75.0,25.02,75.5,86.0,66.4,66.0,90.1,76.0
4,20,12,60.0,42.55,61.0,67.0,54.6,65.7,55.25,61.8
4,20,13,65.0,32.97,64.5,53.0,67.4,69.6,67.7,67.2
4,20,12,60.0,32.11,59.75,26.0,74.8,57.1,77.35,60.8
4,20,10,50.0,44.84,49.25,33.0,63.8,49.8,57.5,49.4
4,20,12,60.0,42.55,61.0,18.0,80.4,92.5,43.05,61.8
4,20,16,80.0,31.9,78.0,35.0,87.4,84.7,80.95,78.0
4,20,15,75.0,33.7,74.0,78.0,72.2,80.1,72.5,74.8
4,20,11,55.0,42.7,54.0,38.0,73.0,60.7,58.6,56.2
4,20,16,80.0,26.67,78.5,72.0,90.8,89.5,79.45,78.4
4,20,13,65.0,32.64,65.25,43.0,74.8,79.0,63.85,67.8
4,20,11,55.0,36.35,57.0,73.0,48.0,59.8,57.65,58.6
4,20,14,70.0,26.6,72.0,82.0,83.4,81.7,77.1,73.2
4,20,14,70.0,27.72,69.5,60.0,77.4,67.7,83.5,71.2
4,20,14,70.0,39.62,67.5,29.0,91.2,80.4,65.35,69.6
4,20,15,75.0,36.92,73.5,20.0,86.8,90.2,66.0,74.4
4,20,14,70.0,36.06,68.75,67.0,61.0,71.9,68.15,70.6
4,20,10,50.0,45.17,48.5,34.0,58.4,50.1,54.55,48.8
4,20,9,45.0,47.42,43.5,27.0,57.0,70.2,30.7,44.8
4,20,9,45.0,50.09,44.25,19.0,42.0,31.2,54.95,45.4
4,20,12,60.0,32.11,59.75,29.0,81.8,84.1,57.75,60.8
4,20,17,85.0,28.07,86.5,100.0,81.8,81.3,92.8,87.2
4,20,15,75.0,35.69,76.25,62.0,79.6,93.1,64.35,76.6
4,20,11,55.0,36.8,56.0,31.0,58.0,70.5,52.0,57.8
4,20,10,50.0,44.05,51.0,37.0,56.0,71.0,41.05,53.8
4,20,12,60.0,35.56,58.75,47.0,57.4,44.8,75.9,60.0
4,20,12,60.0,34.66,60.75,47.0,73.8,75.7,59.05,61.6
4,20,14,70.0,36.17,68.5,55.0,71.6,91.9,55.3,70.4
4,20,16,80.0,23.67,78.5,100.0,67.2,75.0,87.3,78.4
4,20,10,50.0,45.62,47.5,12.0,59.0,64.4,42.65,48.0
4,20,13,65.0,40.08,66.5,55.0,88.0,82.3,60.4,68.8
4,20,10,50.0,47.05,51.0,74.0,34.2,29.5,62.5,53.8
4,20,14,70.0,36.51,67.75,63.0,75.0,81.8,62.8,69.8
4,20,15,75.0,37.04,73.25,53.0,73.8,92.3,59.05,74.2
4,20,12,60.0,40.11,59.75,86.0,51.0,49.3,68.6,60.8
4,20,8,40.0,52.56,38.75,33.0,29.4,51.1,26.55,41.0
4,20,11,55.0,41.24,57.25,23.0,86.2,64.3,65.05,58.8
4,20,15,75.0,37.04,73.25,97.0,75.6,87.1,62.0,74.2
4,20,10,50.0,46.49,52.25,27.0,43.0,41.9,58.85,54.8
4,20,12,60.0,40.45,59.0,22.0,81.0,77.4,55.95,60.2
4,20,11,55.0,42.81,53.75,37.0,71.8,78.6,43.7,56.0
4,20,13,65.0,40.41,65.75,45.0,63.2,65.6,65.95,68.2
4,20,16,80.0,23.56,78.75,85.0,71.6,81.6,84.25,78.6
4,20,14,70.0,28.62,67.5,54.0,88.2,74.3,78.4,69.6
4,20,13,65.0,30.42,63.5,36.0,61.0,78.3,62.1,66.4
4,20,10,50.0,47.72,49.5,25.0,59.8,77.6,31.0,49.6
4,20,10,50.0,35.49,52.25,42.0,42.2,55.0,57.65,54.8
4,20,17,85.0,28.07,86.5,65.0,92.4,100.0,82.25,87.2
4,20,14,70.0,34.6,72.0,25.0,80.4,83.2,71.25,73.2
4,20,14,70.0,34.82,71.5,82.0,65.8,85.8,62.15,72.8
4,20,11,55.0,41.8,56.0,72.0,36.6,32.6,72.55,57.8
4,20,13,65.0,40.19,66.25,39.0,73.8,69.4,66.9,68.6
4,20,15,75.0,33.25,75.0,58.0,83.0,80.9,77.2,75.6
4,20,7,35.0,46.25,35.0,25.0,29.4,49.0,28.7,35.0
4,20,14,70.0,38.72,69.5,89.0,57.0,60.7,72.25,71.2
4,20,17,85.0,21.2,84.0,95.0,72.8,68.7,100.0,85.2
4,20,12,60.0,39.89,60.25,64.0,55.8,54.6,67.35,61.2
4,20,11,55.0,37.59,54.25,18.0,53.0,53.1,62.2,56.4
4,20,15,75.0,27.35,77.0,57.0,86.8,76.5,86.9,77.2
4,20,14,70.0,38.39,70.25,33.0,81.4,87.3,61.25,71.8
4,20,11,55.0,45.92,53.5,41.0,68.8,76.8,39.75,55.8
4,20,9,45.0,46.97,44.5,16.0,61.2,38.4,59.1,45.6
4,20,11,55.0,37.47,54.5,65.0,64.2,58.1,59.95,56.6
4,20,12,60.0,40.9,58.0,36.0,63.2,64.1,59.45,59.4
4,20,14,70.0,39.29,68.25,29.0,74.8,90.2,54.15,70.2
4,20,13,65.0,29.86,64.75,29.0,74.0,71.3,73.5,67.4
4,20,14,70.0,35.61,69.75,73.0,73.2,74.9,70.5,71.4
4,20,12,60.0,41.88,62.5,48.0,67.6,60.9,65.75,65.6
4,20,12,60.0,41.88,62.5,42.0,66.2,71.4,57.25,65.6
4,20,17,85.0,20.41,85.75,81.0,84.2,94.5,88.55,86.6
4,20,14,70.0,36.06,68.75,83.0,69.6,64.9,75.5,70.6
4,20,12,60.0,39.89,60.25,79.0,57.0,54.3,67.35,61.2
4,20,15,75.0,34.15,73.0,80.0,71.4,77.2,72.95,74.0
4,20,14,70.0,39.4,68.0,38.0,71.0,77.3,62.6,70.0
4,20,12,60.0,31.55,61.0,34.0,76.8,87.0,55.8,61.8
4,20,14,70.0,35.27,70.5,66.0,74.4,68.5,77.35,72.0
4,20,12,60.0,32.11,59.75,63.0,55.4,61.4,67.1,60.8
4,20,13,65.0,30.09,64.25,38.0,75.2,85.8,61.2,67.0
4,20,16,80.0,31.11,79.75,64.0,84.4,98.2,71.0,79.4
4,20,11,55.0,34.59,54.25,35.0,69.6,78.9,49.7,56.4
4,20,12,60.0,32.56,58.75,53.0,69.6,68.7,64.1,60.0
4,20,11,55.0,33.24,57.25,60.0,39.8,35.3,79.7,58.8
4,20,12,60.0,40.0,60.0,10.0,80.4,78.4,57.0,61.0
4,20,12,60.0,40.34,59.25,60.0,60.6,57.8,64.75,60.4
4,20,11,55.0,36.35,57.0,11.0,86.8,85.0,50.85,58.6
4,20,13,65.0,37.08,66.5,60.0,75.2,71.7,69.05,68.8
4,20,16,80.0,23.56,78.75,83.0,79.8,75.2,91.7,78.6
4,20,15,75.0,37.04,73.25,21.0,94.2,91.7,66.45,74.2
4,20,14,70.0,26.38,72.5,37.0,85.6,76.3,84.5,73.6
4,20,15,75.0,25.14,75.25,86.0,82.0,69.3,91.45,75.8
4,20,11,55.0,41.58,56.5,27.0,69.6,92.5,36.7,58.2
4,20,15,75.0,35.46,76.75,56.0,83.8,86.4,71.85,77.0
4,20,13,65.0,37.19,66.25,14.0,80.2,99.3,49.9,68.6
4,20,11,55.0,45.7,54.0,39.0,67.2,72.4,43.65,56.2
4,20,13,65.0,30.54,63.25,58.0,63.2,74.0,64.9,66.2
4,20,11,55.0,44.8,56.0,0.0,67.4,77.0,44.65,57.8
